WP, 01, 2014011618,   , BEST,   0,  92N, 1284E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1007,  190,  40,   0,   0, 
WP, 01, 2014011700,   , BEST,   0,  95N, 1282E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  190,  40,   0,   0, 
WP, 01, 2014011706,   , BEST,   0,  98N, 1279E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  190,  40,   0,   0, 
WP, 01, 2014011712,   , BEST,   0, 100N, 1276E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 01, 2014011718,   , BEST,   0,  96N, 1275E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1006,  170,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 01, 2014011800,   , BEST,   0,  92N, 1278E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  170,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2014011806,   , BEST,   0,  87N, 1282E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  160,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011812,   , BEST,   0,  80N, 1284E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011818,   , BEST,   0,  76N, 1284E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011900,   , BEST,   0,  74N, 1283E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011906,   , BEST,   0,  72N, 1283E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011912,   , BEST,   0,  68N, 1285E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014011918,   , BEST,   0,  63N, 1288E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
WP, 01, 2014012000,   , BEST,   0,  62N, 1292E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,   LINGLING, S, 
