WP, 05, 2014040306,   , BEST,   0,  21N, 1468E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1007,  150,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040312,   , BEST,   0,  23N, 1460E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040318,   , BEST,   0,  25N, 1452E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040400,   , BEST,   0,  28N, 1446E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  160,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040406,   , BEST,   0,  32N, 1441E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  160,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040412,   , BEST,   0,  36N, 1433E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  160,  45,   0,   0,   W,   0,    ,   0,   0,       FIVE, S, 
WP, 05, 2014040418,   , BEST,   0,  41N, 1421E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  175,  40,   0,   0,   W,   0,    ,   0,   0,       FIVE, M, 
WP, 05, 2014040500,   , BEST,   0,  46N, 1408E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1006,  195,  40,   0,   0,   W,   0,    ,   0,   0,       FIVE, M, 
WP, 05, 2014040506,   , BEST,   0,  48N, 1401E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1006,  195,  40,   0,   0,   W,   0,    ,   0,   0,     PEIPAH, M, 
WP, 05, 2014040512,   , BEST,   0,  49N, 1393E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,     PEIPAH, M, 
WP, 05, 2014040518,   , BEST,   0,  50N, 1386E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,     PEIPAH, M, 
