WP, 18, 2014092718,   , BEST,   0,  95N, 1595E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2014092800,   , BEST,   0, 103N, 1584E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  130,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2014092806,   , BEST,   0, 110N, 1567E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  130,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2014092812,   , BEST,   0, 117N, 1550E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  130,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2014092818,   , BEST,   0, 123N, 1535E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  200,  40,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, S,  0,    ,    0,    0,    0,    0,         TRANSITIONED, wpE92014 to wp182014
WP, 18, 2014092900,   , BEST,   0, 127N, 1521E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1006,  200,  40,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, M, 
WP, 18, 2014092906,   , BEST,   0, 131N, 1511E,  40,  993, TS,   0,    ,    0,    0,    0,    0, 1006,  190,  40,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, M, 
WP, 18, 2014092912,   , BEST,   0, 136N, 1503E,  40,  993, TS,  34, NEQ,   50,   45,   45,   50, 1006,  190,  35,   0,   0,   W,   0,    ,   0,   0,   PHANFONE, M, 
WP, 18, 2014092918,   , BEST,   0, 144N, 1495E,  40,  993, TS,  34, NEQ,   65,   60,   60,   65, 1005,  190,  30,   0,   0,   W,   0,    ,   0,   0,   PHANFONE, M, 
WP, 18, 2014093000,   , BEST,   0, 157N, 1485E,  45,  989, TS,  34, NEQ,   85,   75,   75,   85, 1003,  175,  30,   0,   0,   W,   0,    ,   0,   0,   PHANFONE, M, 
WP, 18, 2014093006,   , BEST,   0, 164N, 1471E,  40,  993, TS,  34, NEQ,   85,   75,   75,   85, 1003,  175,  30,   0,   0,   W,   0,    ,   0,   0,   PHANFONE, M, 
