WP, 12, 2014072712,   , BEST,   0, 157N, 1342E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072718,   , BEST,   0, 162N, 1342E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072800,   , BEST,   0, 167N, 1341E,  15, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072806,   , BEST,   0, 175N, 1338E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072812,   , BEST,   0, 183N, 1331E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072818,   , BEST,   0, 184N, 1323E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072900,   , BEST,   0, 186N, 1316E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0, 
WP, 12, 2014072906,   , BEST,   0, 188N, 1309E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1004,  360, 150,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014072912,   , BEST,   0, 193N, 1304E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1008,  360, 150,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014072918,   , BEST,   0, 204N, 1299E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1008,  360, 150,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014073000,   , BEST,   0, 216N, 1295E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1004,  380, 150,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014073006,   , BEST,   0, 226N, 1290E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1004,  360, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014073012,   , BEST,   0, 234N, 1284E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1004,  345, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 12, 2014073018,   , BEST,   0, 238N, 1278E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1004,  345, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014073100,   , BEST,   0, 244N, 1273E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1008,  345, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014073106,   , BEST,   0, 252N, 1269E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1008,  325, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014073112,   , BEST,   0, 261N, 1271E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1008,  325, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014073118,   , BEST,   0, 271N, 1276E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1008,  325, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014073121,   , BEST,   0, 281N, 1276E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1008,  325, 120,   0,   0, 
WP, 12, 2014080100,   , BEST,   0, 289N, 1268E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1008,  325, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014080106,   , BEST,   0, 297N, 1261E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60,  997,  275, 120,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014080112,   , BEST,   0, 305N, 1256E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60,  997,  260, 100,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014080118,   , BEST,   0, 311N, 1252E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1004,  260, 100,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014080200,   , BEST,   0, 321N, 1248E,  40,  993, TS,  34, NEQ,   60,   60,   60,   60, 1004,  260, 100,   0,   0,   W,   0,    ,   0,   0,     INVEST, M, 
WP, 12, 2014080206,   , BEST,   0, 327N, 1247E,  40,  993, DB,  34, NEQ,  180,  180,  180,  180, 1000,  260,  90,   0,   0,   W,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0,         TRANSITIONED, wpC62014 to wp122014
WP, 12, 2014080212,   , BEST,   0, 334N, 1247E,  35,  996, TS,  34, NEQ,  180,  180,  180,  180, 1000,  260,  90,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 12, 2014080218,   , BEST,   0, 341N, 1248E,  35,  996, TS,  34, NEQ,  120,  120,  120,  120, 1001,  300,  60,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 12, 2014080300,   , BEST,   0, 348N, 1250E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1001,  300,  60,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 12, 2014080306,   , BEST,   0, 352N, 1252E,  30,  992, TD,   0,    ,    0,    0,    0,    0, 1001,  280,  60,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 12, 2014080312,   , BEST,   0, 355N, 1254E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1001,  280,  60,   0,   0,   W,   0,    ,   0,   0,      NAKRI, S, 
WP, 12, 2014080318,   , BEST,   0, 358N, 1256E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1000,  280,  60,   0,   0,   W,   0,    ,   0,   0,      NAKRI, S, 
