WP, 14, 2014090512,   , BEST,   0, 140N, 1184E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090518,   , BEST,   0, 147N, 1179E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  215,  35,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090600,   , BEST,   0, 154N, 1174E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1008,  215,  35,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090606,   , BEST,   0, 164N, 1165E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1005,  175,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090612,   , BEST,   0, 172N, 1157E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1006,  175,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090618,   , BEST,   0, 177N, 1148E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  175,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090700,   , BEST,   0, 181N, 1136E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1008,  175,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 14, 2014090706,   , BEST,   0, 188N, 1126E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  200,  45,   0,   0,   W,   0,    ,   0,   0,   FOURTEEN, S,  0,    ,    0,    0,    0,    0,         TRANSITIONED, wpE02014 to wp142014
WP, 14, 2014090712,   , BEST,   0, 195N, 1120E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  200,  45,   0,   0,   W,   0,    ,   0,   0,   FOURTEEN, S, 
WP, 14, 2014090718,   , BEST,   0, 200N, 1115E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  200,  45,   0,   0,   W,   0,    ,   0,   0,   FOURTEEN, S, 
WP, 14, 2014090800,   , BEST,   0, 208N, 1110E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1005,  200,  45,   0,   0,   W,   0,    ,   0,   0,   FOURTEEN, S, 
WP, 14, 2014090806,   , BEST,   0, 214N, 1105E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1005,  200,  45,   0,   0,   W,   0,    ,   0,   0,   FOURTEEN, S, 
