WP, 21, 2014112506,   , BEST,   0,  84N, 1314E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  40,   0,   0, 
WP, 21, 2014112512,   , BEST,   0,  84N, 1303E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  40,   0,   0, 
WP, 21, 2014112518,   , BEST,   0,  85N, 1290E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  180,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2014112600,   , BEST,   0,  85N, 1281E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2014112606,   , BEST,   0,  88N, 1270E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S,  0,    ,    0,    0,    0,    0,         TRANSITIONED, wpF32014 to wp212014
WP, 21, 2014112612,   , BEST,   0,  93N, 1255E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  180,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2014112618,   , BEST,   0,  96N, 1241E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  180,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2014112700,   , BEST,   0,  98N, 1229E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  170,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2014112706,   , BEST,   0, 101N, 1215E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  170,  40,   0,   0, 
WP, 21, 2014112712,   , BEST,   0, 104N, 1198E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  40,  40,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2014112718,   , BEST,   0, 108N, 1184E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2014112800,   , BEST,   0, 112N, 1170E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  140,  40,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, M, 
WP, 21, 2014112806,   , BEST,   0, 116N, 1156E,  40,  993, TS,  34, NEQ,   60,   45,   50,   55, 1006,  160,  40,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, M, 
WP, 21, 2014112812,   , BEST,   0, 121N, 1142E,  45,  989, TS,  34, NEQ,   60,   45,   50,   55, 1007,  180,  40,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112818,   , BEST,   0, 124N, 1129E,  45,  989, TS,  34, NEQ,   60,   45,   50,   55, 1007,  180,  40,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, M, 
WP, 21, 2014112900,   , BEST,   0, 128N, 1117E,  55,  982, TS,  34, NEQ,   75,   55,   60,   80, 1008,  170,  25,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112900,   , BEST,   0, 128N, 1117E,  55,  982, TS,  50, NEQ,   20,   20,   20,   25, 1008,  170,  25,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112906,   , BEST,   0, 131N, 1108E,  55,  982, TS,  34, NEQ,   75,   55,   55,   75, 1008,  170,  30,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112906,   , BEST,   0, 131N, 1108E,  55,  982, TS,  50, NEQ,   35,   35,   35,   35, 1008,  170,  30,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112912,   , BEST,   0, 133N, 1102E,  50,  985, TS,  34, NEQ,   75,   55,   55,   75, 1008,  170,  30,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, D, 
WP, 21, 2014112918,   , BEST,   0, 137N, 1094E,  40,  993, TS,  34, NEQ,   75,   55,   55,   75, 1008,  170,  30,   0,   0,   W,   0,    ,   0,   0,    SINLAKU, M, 
WP, 21, 2014113000,   , BEST,   0, 139N, 1083E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  170,  30,   0,   0, 
